ConductanceBubbleGraph 
t space sac/bip/ica g 
501 -11.6667 bip 0.188349
502 -11.6667 bip 0.187186
503 -11.6667 bip 0.186068
504 -11.6667 bip 0.184995
505 -11.6667 bip 0.183964
506 -11.6667 bip 0.182975
507 -11.6667 bip 0.182025
508 -11.6667 bip 0.181113
509 -11.6667 bip 0.180238
510 -11.6667 bip 0.179397
511 -11.6667 bip 0.178591
512 -11.6667 bip 0.177817
513 -11.6667 bip 0.177075
514 -11.6667 bip 0.176362
515 -11.6667 bip 0.175678
516 -11.6667 bip 0.175022
517 -11.6667 bip 0.174393
518 -11.6667 bip 0.17379
519 -11.6667 bip 0.173211
520 -11.6667 bip 0.172655
521 -11.6667 bip 0.172123
522 -11.6667 bip 0.171612
523 -11.6667 bip 0.171122
524 -11.6667 bip 0.170653
525 -11.6667 bip 0.170203
526 -11.6667 bip 0.169771
527 -11.6667 bip 0.169357
528 -11.6667 bip 0.168961
529 -11.6667 bip 0.16858
530 -11.6667 bip 0.168216
531 -11.6667 bip 0.167867
532 -11.6667 bip 0.167532
533 -11.6667 bip 0.167211
534 -11.6667 bip 0.166903
535 -11.6667 bip 0.166609
536 -11.6667 bip 0.166326
537 -11.6667 bip 0.166056
538 -11.6667 bip 0.165797
539 -11.6667 bip 0.165549
540 -11.6667 bip 0.165311
541 -11.6667 bip 0.165083
542 -11.6667 bip 0.164865
543 -11.6667 bip 0.164656
544 -11.6667 bip 0.164455
545 -11.6667 bip 0.164263
546 -11.6667 bip 0.16408
547 -11.6667 bip 0.163904
548 -11.6667 bip 0.163735
549 -11.6667 bip 0.163574
550 -11.6667 bip 0.16342
551 -11.6667 bip 0.163272
552 -11.6667 bip 0.16313
553 -11.6667 bip 0.162995
554 -11.6667 bip 0.162865
555 -11.6667 bip 0.162741
556 -11.6667 bip 0.162622
557 -11.6667 bip 0.162508
558 -11.6667 bip 0.162399
559 -11.6667 bip 0.162295
560 -11.6667 bip 0.162195
561 -11.6667 bip 0.162099
562 -11.6667 bip 0.162008
563 -11.6667 bip 0.16192
564 -11.6667 bip 0.161836
565 -11.6667 bip 0.161756
566 -11.6667 bip 0.161679
567 -11.6667 bip 0.161606
568 -11.6667 bip 0.161536
569 -11.6667 bip 0.161469
570 -11.6667 bip 0.161404
571 -11.6667 bip 0.161343
572 -11.6667 bip 0.161284
573 -11.6667 bip 0.161227
574 -11.6667 bip 0.161174
575 -11.6667 bip 0.161122
576 -11.6667 bip 0.161073
577 -11.6667 bip 0.161026
578 -11.6667 bip 0.16098
579 -11.6667 bip 0.160937
580 -11.6667 bip 0.160896
581 -11.6667 bip 0.160857
582 -11.6667 bip 0.160819
583 -11.6667 bip 0.160783
584 -11.6667 bip 0.160748
585 -11.6667 bip 0.160715
586 -11.6667 bip 0.160683
587 -11.6667 bip 0.160653
588 -11.6667 bip 0.160624
589 -11.6667 bip 0.160597
590 -11.6667 bip 0.16057
591 -11.6667 bip 0.160545
592 -11.6667 bip 0.160521
593 -11.6667 bip 0.160498
594 -11.6667 bip 0.160476
595 -11.6667 bip 0.160455
596 -11.6667 bip 0.160434
597 -11.6667 bip 0.160415
598 -11.6667 bip 0.160397
599 -11.6667 bip 0.160379
600 -11.6667 bip 0.160362
601 -11.6667 bip 0.160346
602 -11.6667 bip 0.160331
603 -11.6667 bip 0.160316
604 -11.6667 bip 0.160302
605 -11.6667 bip 0.160288
606 -11.6667 bip 0.160276
607 -11.6667 bip 0.160263
608 -11.6667 bip 0.160252
609 -11.6667 bip 0.16024
610 -11.6667 bip 0.16023
611 -11.6667 bip 0.160219
612 -11.6667 bip 0.16021
613 -11.6667 bip 0.1602
614 -11.6667 bip 0.160191
615 -11.6667 bip 0.160183
616 -11.6667 bip 0.160174
617 -11.6667 bip 0.160167
618 -11.6667 bip 0.160159
619 -11.6667 bip 0.160152
620 -11.6667 bip 0.160145
621 -11.6667 bip 0.160139
622 -11.6667 bip 0.160133
623 -11.6667 bip 0.160127
624 -11.6667 bip 0.160121
625 -11.6667 bip 0.160115
626 -11.6667 bip 0.16011
627 -11.6667 bip 0.160105
628 -11.6667 bip 0.160101
629 -11.6667 bip 0.160096
630 -11.6667 bip 0.160092
631 -11.6667 bip 0.160088
632 -11.6667 bip 0.160084
633 -11.6667 bip 0.16008
634 -11.6667 bip 0.160076
635 -11.6667 bip 0.160073
636 -11.6667 bip 0.16007
637 -11.6667 bip 0.160066
638 -11.6667 bip 0.160063
639 -11.6667 bip 0.160061
640 -11.6667 bip 0.160058
641 -11.6667 bip 0.160055
642 -11.6667 bip 0.160053
643 -11.6667 bip 0.16005
644 -11.6667 bip 0.160048
645 -11.6667 bip 0.160046
646 -11.6667 bip 0.160044
647 -11.6667 bip 0.160042
648 -11.6667 bip 0.16004
649 -11.6667 bip 0.160038
650 -11.6667 bip 0.160036
651 -11.6667 bip 0.160035
652 -11.6667 bip 0.160033
653 -11.6667 bip 0.160032
654 -11.6667 bip 0.16003
655 -11.6667 bip 0.160029
656 -11.6667 bip 0.160028
657 -11.6667 bip 0.160026
658 -11.6667 bip 0.160025
659 -11.6667 bip 0.160024
660 -11.6667 bip 0.160023
661 -11.6667 bip 0.160022
662 -11.6667 bip 0.160021
663 -11.6667 bip 0.16002
664 -11.6667 bip 0.160019
665 -11.6667 bip 0.160018
666 -11.6667 bip 0.160017
667 -11.6667 bip 0.160017
668 -11.6667 bip 0.160016
669 -11.6667 bip 0.160015
670 -11.6667 bip 0.160014
671 -11.6667 bip 0.160014
672 -11.6667 bip 0.160013
673 -11.6667 bip 0.160013
674 -11.6667 bip 0.160012
675 -11.6667 bip 0.160011
676 -11.6667 bip 0.160011
677 -11.6667 bip 0.16001
678 -11.6667 bip 0.16001
679 -11.6667 bip 0.160009
680 -11.6667 bip 0.160009
681 -11.6667 bip 0.160009
682 -11.6667 bip 0.160008
683 -11.6667 bip 0.160008
684 -11.6667 bip 0.160007
685 -11.6667 bip 0.160007
686 -11.6667 bip 0.160007
687 -11.6667 bip 0.160007
688 -11.6667 bip 0.160006
689 -11.6667 bip 0.160006
690 -11.6667 bip 0.160006
691 -11.6667 bip 0.160005
692 -11.6667 bip 0.160005
693 -11.6667 bip 0.160005
694 -11.6667 bip 0.160005
695 -11.6667 bip 0.160004
696 -11.6667 bip 0.160004
697 -11.6667 bip 0.160004
698 -11.6667 bip 0.160004
699 -11.6667 bip 0.160004
700 -11.6667 bip 0.160004
701 -11.6667 bip 0.160003
702 -11.6667 bip 0.160003
703 -11.6667 bip 0.160003
704 -11.6667 bip 0.160003
705 -11.6667 bip 0.160003
706 -11.6667 bip 0.160003
707 -11.6667 bip 0.160003
708 -11.6667 bip 0.160002
709 -11.6667 bip 0.160002
710 -11.6667 bip 0.160002
711 -11.6667 bip 0.160002
712 -11.6667 bip 0.160002
713 -11.6667 bip 0.160002
714 -11.6667 bip 0.160002
715 -11.6667 bip 0.160002
716 -11.6667 bip 0.160002
717 -11.6667 bip 0.160002
718 -11.6667 bip 0.160002
719 -11.6667 bip 0.160001
720 -11.6667 bip 0.160001
721 -11.6667 bip 0.160001
722 -11.6667 bip 0.160001
723 -11.6667 bip 0.160001
724 -11.6667 bip 0.160001
725 -11.6667 bip 0.160001
726 -11.6667 bip 0.160001
727 -11.6667 bip 0.160001
728 -11.6667 bip 0.160001
729 -11.6667 bip 0.160001
730 -11.6667 bip 0.160001
731 -11.6667 bip 0.160001
732 -11.6667 bip 0.160001
733 -11.6667 bip 0.160001
734 -11.6667 bip 0.160001
735 -11.6667 bip 0.160001
736 -11.6667 bip 0.160001
737 -11.6667 bip 0.160001
738 -11.6667 bip 0.160001
739 -11.6667 bip 0.160001
740 -11.6667 bip 0.160001
741 -11.6667 bip 0.160001
742 -11.6667 bip 0.16
743 -11.6667 bip 0.16
744 -11.6667 bip 0.16
745 -11.6667 bip 0.16
746 -11.6667 bip 0.16
747 -11.6667 bip 0.16
748 -11.6667 bip 0.16
749 -11.6667 bip 0.16
750 -11.6667 bip 0.16
751 -11.6667 bip 0.16
752 -11.6667 bip 0.16
753 -11.6667 bip 0.16
754 -11.6667 bip 0.16
755 -11.6667 bip 0.16
756 -11.6667 bip 0.16
757 -11.6667 bip 0.16
758 -11.6667 bip 0.16
759 -11.6667 bip 0.16
760 -11.6667 bip 0.16
761 -11.6667 bip 0.16
762 -11.6667 bip 0.16
763 -11.6667 bip 0.16
764 -11.6667 bip 0.16
765 -11.6667 bip 0.16
766 -11.6667 bip 0.16
767 -11.6667 bip 0.16
768 -11.6667 bip 0.16
769 -11.6667 bip 0.16
770 -11.6667 bip 0.16
771 -11.6667 bip 0.16
772 -11.6667 bip 0.16
773 -11.6667 bip 0.16
774 -11.6667 bip 0.16
775 -11.6667 bip 0.16
776 -11.6667 bip 0.16
777 -11.6667 bip 0.16
778 -11.6667 bip 0.16
779 -11.6667 bip 0.16
780 -11.6667 bip 0.16
781 -11.6667 bip 0.16
782 -11.6667 bip 0.16
783 -11.6667 bip 0.16
784 -11.6667 bip 0.16
785 -11.6667 bip 0.16
786 -11.6667 bip 0.16
787 -11.6667 bip 0.16
788 -11.6667 bip 0.16
789 -11.6667 bip 0.16
790 -11.6667 bip 0.16
791 -11.6667 bip 0.16
792 -11.6667 bip 0.16
793 -11.6667 bip 0.16
794 -11.6667 bip 0.16
795 -11.6667 bip 0.16
796 -11.6667 bip 0.16
797 -11.6667 bip 0.16
798 -11.6667 bip 0.16
799 -11.6667 bip 0.16
391 5.83333 bip 0.253966
392 5.83333 bip 0.34824
393 5.83333 bip 0.433094
394 5.83333 bip 0.509225
395 5.83333 bip 0.57728
396 5.83333 bip 0.637866
397 5.83333 bip 0.691549
398 5.83333 bip 0.73886
399 5.83333 bip 0.780292
400 5.83333 bip 0.816306
401 5.83333 bip 0.847331
402 5.83333 bip 0.873769
403 5.83333 bip 0.895994
404 5.83333 bip 0.914352
405 5.83333 bip 0.92917
406 5.83333 bip 0.940748
407 5.83333 bip 0.949367
408 5.83333 bip 0.955288
409 5.83333 bip 0.958754
410 5.83333 bip 0.959991
411 5.83333 bip 0.959207
412 5.83333 bip 0.956596
413 5.83333 bip 0.95234
414 5.83333 bip 0.946603
415 5.83333 bip 0.939542
416 5.83333 bip 0.931298
417 5.83333 bip 0.922004
418 5.83333 bip 0.911783
419 5.83333 bip 0.900745
420 5.83333 bip 0.888997
421 5.83333 bip 0.876632
422 5.83333 bip 0.863739
423 5.83333 bip 0.8504
424 5.83333 bip 0.836687
425 5.83333 bip 0.82267
426 5.83333 bip 0.808411
427 5.83333 bip 0.793966
428 5.83333 bip 0.779388
429 5.83333 bip 0.764724
430 5.83333 bip 0.750017
431 5.83333 bip 0.735307
432 5.83333 bip 0.720627
433 5.83333 bip 0.706012
434 5.83333 bip 0.691488
435 5.83333 bip 0.677082
436 5.83333 bip 0.662817
437 5.83333 bip 0.648714
438 5.83333 bip 0.63479
439 5.83333 bip 0.621063
440 5.83333 bip 0.607544
441 5.83333 bip 0.594248
442 5.83333 bip 0.581184
443 5.83333 bip 0.568362
444 5.83333 bip 0.555788
445 5.83333 bip 0.54347
446 5.83333 bip 0.531411
447 5.83333 bip 0.519617
448 5.83333 bip 0.50809
449 5.83333 bip 0.496832
450 5.83333 bip 0.485843
451 5.83333 bip 0.475126
452 5.83333 bip 0.464679
453 5.83333 bip 0.454501
454 5.83333 bip 0.444592
455 5.83333 bip 0.434948
456 5.83333 bip 0.425568
457 5.83333 bip 0.41645
458 5.83333 bip 0.407589
459 5.83333 bip 0.398982
460 5.83333 bip 0.390626
461 5.83333 bip 0.382516
462 5.83333 bip 0.374649
463 5.83333 bip 0.36702
464 5.83333 bip 0.359625
465 5.83333 bip 0.352459
466 5.83333 bip 0.345516
467 5.83333 bip 0.338793
468 5.83333 bip 0.332285
469 5.83333 bip 0.325986
470 5.83333 bip 0.319892
471 5.83333 bip 0.313998
472 5.83333 bip 0.308298
473 5.83333 bip 0.302787
474 5.83333 bip 0.297462
475 5.83333 bip 0.292316
476 5.83333 bip 0.287345
477 5.83333 bip 0.282545
478 5.83333 bip 0.27791
479 5.83333 bip 0.273435
480 5.83333 bip 0.269116
481 5.83333 bip 0.264949
482 5.83333 bip 0.260929
483 5.83333 bip 0.257051
484 5.83333 bip 0.253312
485 5.83333 bip 0.249706
486 5.83333 bip 0.24623
487 5.83333 bip 0.24288
488 5.83333 bip 0.239651
489 5.83333 bip 0.236541
490 5.83333 bip 0.233544
491 5.83333 bip 0.230657
492 5.83333 bip 0.227877
493 5.83333 bip 0.225201
494 5.83333 bip 0.222623
495 5.83333 bip 0.220143
496 5.83333 bip 0.217755
497 5.83333 bip 0.215457
498 5.83333 bip 0.213246
499 5.83333 bip 0.211118
500 5.83333 bip 0.209072
501 5.83333 bip 0.207103
502 5.83333 bip 0.20521
503 5.83333 bip 0.203389
504 5.83333 bip 0.201639
505 5.83333 bip 0.199956
506 5.83333 bip 0.198338
507 5.83333 bip 0.196783
508 5.83333 bip 0.195288
509 5.83333 bip 0.193852
510 5.83333 bip 0.192472
511 5.83333 bip 0.191145
512 5.83333 bip 0.189872
513 5.83333 bip 0.188648
514 5.83333 bip 0.187472
515 5.83333 bip 0.186343
516 5.83333 bip 0.185259
517 5.83333 bip 0.184218
518 5.83333 bip 0.183219
519 5.83333 bip 0.182259
520 5.83333 bip 0.181338
521 5.83333 bip 0.180453
522 5.83333 bip 0.179604
523 5.83333 bip 0.17879
524 5.83333 bip 0.178008
525 5.83333 bip 0.177257
526 5.83333 bip 0.176537
527 5.83333 bip 0.175847
528 5.83333 bip 0.175184
529 5.83333 bip 0.174548
530 5.83333 bip 0.173938
531 5.83333 bip 0.173353
532 5.83333 bip 0.172792
533 5.83333 bip 0.172254
534 5.83333 bip 0.171738
535 5.83333 bip 0.171243
536 5.83333 bip 0.170768
537 5.83333 bip 0.170313
538 5.83333 bip 0.169877
539 5.83333 bip 0.169459
540 5.83333 bip 0.169058
541 5.83333 bip 0.168674
542 5.83333 bip 0.168306
543 5.83333 bip 0.167952
544 5.83333 bip 0.167614
545 5.83333 bip 0.16729
546 5.83333 bip 0.166979
547 5.83333 bip 0.166681
548 5.83333 bip 0.166396
549 5.83333 bip 0.166123
550 5.83333 bip 0.165861
551 5.83333 bip 0.16561
552 5.83333 bip 0.165369
553 5.83333 bip 0.165139
554 5.83333 bip 0.164918
555 5.83333 bip 0.164707
556 5.83333 bip 0.164505
557 5.83333 bip 0.164311
558 5.83333 bip 0.164125
559 5.83333 bip 0.163947
560 5.83333 bip 0.163777
561 5.83333 bip 0.163614
562 5.83333 bip 0.163458
563 5.83333 bip 0.163308
564 5.83333 bip 0.163165
565 5.83333 bip 0.163028
566 5.83333 bip 0.162897
567 5.83333 bip 0.162771
568 5.83333 bip 0.162651
569 5.83333 bip 0.162536
570 5.83333 bip 0.162426
571 5.83333 bip 0.16232
572 5.83333 bip 0.162219
573 5.83333 bip 0.162123
574 5.83333 bip 0.16203
575 5.83333 bip 0.161942
576 5.83333 bip 0.161857
577 5.83333 bip 0.161776
578 5.83333 bip 0.161698
579 5.83333 bip 0.161624
580 5.83333 bip 0.161553
581 5.83333 bip 0.161485
582 5.83333 bip 0.16142
583 5.83333 bip 0.161358
584 5.83333 bip 0.161298
585 5.83333 bip 0.161241
586 5.83333 bip 0.161187
587 5.83333 bip 0.161135
588 5.83333 bip 0.161085
589 5.83333 bip 0.161037
590 5.83333 bip 0.160992
591 5.83333 bip 0.160948
592 5.83333 bip 0.160906
593 5.83333 bip 0.160866
594 5.83333 bip 0.160828
595 5.83333 bip 0.160792
596 5.83333 bip 0.160757
597 5.83333 bip 0.160723
598 5.83333 bip 0.160691
599 5.83333 bip 0.160661
600 5.83333 bip 0.160631
601 5.83333 bip 0.160604
602 5.83333 bip 0.160577
603 5.83333 bip 0.160551
604 5.83333 bip 0.160527
605 5.83333 bip 0.160504
606 5.83333 bip 0.160481
607 5.83333 bip 0.16046
608 5.83333 bip 0.160439
609 5.83333 bip 0.16042
610 5.83333 bip 0.160401
611 5.83333 bip 0.160383
612 5.83333 bip 0.160366
613 5.83333 bip 0.16035
614 5.83333 bip 0.160335
615 5.83333 bip 0.16032
616 5.83333 bip 0.160305
617 5.83333 bip 0.160292
618 5.83333 bip 0.160279
619 5.83333 bip 0.160266
620 5.83333 bip 0.160254
621 5.83333 bip 0.160243
622 5.83333 bip 0.160232
623 5.83333 bip 0.160222
624 5.83333 bip 0.160212
625 5.83333 bip 0.160202
626 5.83333 bip 0.160193
627 5.83333 bip 0.160185
628 5.83333 bip 0.160176
629 5.83333 bip 0.160169
630 5.83333 bip 0.160161
631 5.83333 bip 0.160154
632 5.83333 bip 0.160147
633 5.83333 bip 0.16014
634 5.83333 bip 0.160134
635 5.83333 bip 0.160128
636 5.83333 bip 0.160122
637 5.83333 bip 0.160117
638 5.83333 bip 0.160112
639 5.83333 bip 0.160107
640 5.83333 bip 0.160102
641 5.83333 bip 0.160097
642 5.83333 bip 0.160093
643 5.83333 bip 0.160089
644 5.83333 bip 0.160085
645 5.83333 bip 0.160081
646 5.83333 bip 0.160077
647 5.83333 bip 0.160074
648 5.83333 bip 0.16007
649 5.83333 bip 0.160067
650 5.83333 bip 0.160064
651 5.83333 bip 0.160061
652 5.83333 bip 0.160059
653 5.83333 bip 0.160056
654 5.83333 bip 0.160053
655 5.83333 bip 0.160051
656 5.83333 bip 0.160049
657 5.83333 bip 0.160046
658 5.83333 bip 0.160044
659 5.83333 bip 0.160042
660 5.83333 bip 0.16004
661 5.83333 bip 0.160039
662 5.83333 bip 0.160037
663 5.83333 bip 0.160035
664 5.83333 bip 0.160034
665 5.83333 bip 0.160032
666 5.83333 bip 0.160031
667 5.83333 bip 0.160029
668 5.83333 bip 0.160028
669 5.83333 bip 0.160027
670 5.83333 bip 0.160025
671 5.83333 bip 0.160024
672 5.83333 bip 0.160023
673 5.83333 bip 0.160022
674 5.83333 bip 0.160021
675 5.83333 bip 0.16002
676 5.83333 bip 0.160019
677 5.83333 bip 0.160018
678 5.83333 bip 0.160018
679 5.83333 bip 0.160017
680 5.83333 bip 0.160016
681 5.83333 bip 0.160015
682 5.83333 bip 0.160015
683 5.83333 bip 0.160014
684 5.83333 bip 0.160013
685 5.83333 bip 0.160013
686 5.83333 bip 0.160012
687 5.83333 bip 0.160012
688 5.83333 bip 0.160011
689 5.83333 bip 0.160011
690 5.83333 bip 0.16001
691 5.83333 bip 0.16001
692 5.83333 bip 0.160009
693 5.83333 bip 0.160009
694 5.83333 bip 0.160008
695 5.83333 bip 0.160008
696 5.83333 bip 0.160008
697 5.83333 bip 0.160007
698 5.83333 bip 0.160007
699 5.83333 bip 0.160007
700 5.83333 bip 0.160006
701 5.83333 bip 0.160006
702 5.83333 bip 0.160006
703 5.83333 bip 0.160005
704 5.83333 bip 0.160005
705 5.83333 bip 0.160005
706 5.83333 bip 0.160005
707 5.83333 bip 0.160005
708 5.83333 bip 0.160004
709 5.83333 bip 0.160004
710 5.83333 bip 0.160004
711 5.83333 bip 0.160004
712 5.83333 bip 0.160004
713 5.83333 bip 0.160003
714 5.83333 bip 0.160003
715 5.83333 bip 0.160003
716 5.83333 bip 0.160003
717 5.83333 bip 0.160003
718 5.83333 bip 0.160003
719 5.83333 bip 0.160003
720 5.83333 bip 0.160002
721 5.83333 bip 0.160002
722 5.83333 bip 0.160002
723 5.83333 bip 0.160002
724 5.83333 bip 0.160002
725 5.83333 bip 0.160002
726 5.83333 bip 0.160002
727 5.83333 bip 0.160002
728 5.83333 bip 0.160002
729 5.83333 bip 0.160002
730 5.83333 bip 0.160002
731 5.83333 bip 0.160001
732 5.83333 bip 0.160001
733 5.83333 bip 0.160001
734 5.83333 bip 0.160001
735 5.83333 bip 0.160001
736 5.83333 bip 0.160001
737 5.83333 bip 0.160001
738 5.83333 bip 0.160001
739 5.83333 bip 0.160001
740 5.83333 bip 0.160001
741 5.83333 bip 0.160001
742 5.83333 bip 0.160001
743 5.83333 bip 0.160001
744 5.83333 bip 0.160001
745 5.83333 bip 0.160001
746 5.83333 bip 0.160001
747 5.83333 bip 0.160001
748 5.83333 bip 0.160001
749 5.83333 bip 0.160001
750 5.83333 bip 0.160001
751 5.83333 bip 0.160001
752 5.83333 bip 0.160001
753 5.83333 bip 0.160001
754 5.83333 bip 0.16
755 5.83333 bip 0.16
756 5.83333 bip 0.16
757 5.83333 bip 0.16
758 5.83333 bip 0.16
759 5.83333 bip 0.16
760 5.83333 bip 0.16
761 5.83333 bip 0.16
762 5.83333 bip 0.16
763 5.83333 bip 0.16
764 5.83333 bip 0.16
765 5.83333 bip 0.16
766 5.83333 bip 0.16
767 5.83333 bip 0.16
768 5.83333 bip 0.16
769 5.83333 bip 0.16
770 5.83333 bip 0.16
771 5.83333 bip 0.16
772 5.83333 bip 0.16
773 5.83333 bip 0.16
774 5.83333 bip 0.16
775 5.83333 bip 0.16
776 5.83333 bip 0.16
777 5.83333 bip 0.16
778 5.83333 bip 0.16
779 5.83333 bip 0.16
780 5.83333 bip 0.16
781 5.83333 bip 0.16
782 5.83333 bip 0.16
783 5.83333 bip 0.16
784 5.83333 bip 0.16
785 5.83333 bip 0.16
786 5.83333 bip 0.16
787 5.83333 bip 0.16
788 5.83333 bip 0.16
789 5.83333 bip 0.16
790 5.83333 bip 0.16
791 5.83333 bip 0.16
792 5.83333 bip 0.16
793 5.83333 bip 0.16
794 5.83333 bip 0.16
795 5.83333 bip 0.16
796 5.83333 bip 0.16
797 5.83333 bip 0.16
798 5.83333 bip 0.16
799 5.83333 bip 0.16
395 11.6667 bip 0.245661
396 11.6667 bip 0.340753
397 11.6667 bip 0.426366
398 11.6667 bip 0.503198
399 11.6667 bip 0.571902
400 11.6667 bip 0.633088
401 11.6667 bip 0.687326
402 11.6667 bip 0.735149
403 11.6667 bip 0.777053
404 11.6667 bip 0.813501
405 11.6667 bip 0.844926
406 11.6667 bip 0.871732
407 11.6667 bip 0.894294
408 11.6667 bip 0.912962
409 11.6667 bip 0.928063
410 11.6667 bip 0.9399
411 11.6667 bip 0.948755
412 11.6667 bip 0.954892
413 11.6667 bip 0.958554
414 11.6667 bip 0.959968
415 11.6667 bip 0.959344
416 11.6667 bip 0.956879
417 11.6667 bip 0.952753
418 11.6667 bip 0.947134
419 11.6667 bip 0.940177
420 11.6667 bip 0.932027
421 11.6667 bip 0.922816
422 11.6667 bip 0.912667
423 11.6667 bip 0.901694
424 11.6667 bip 0.89
425 11.6667 bip 0.877683
426 11.6667 bip 0.864832
427 11.6667 bip 0.851526
428 11.6667 bip 0.837842
429 11.6667 bip 0.823848
430 11.6667 bip 0.809607
431 11.6667 bip 0.795176
432 11.6667 bip 0.780607
433 11.6667 bip 0.765948
434 11.6667 bip 0.751244
435 11.6667 bip 0.736532
436 11.6667 bip 0.721849
437 11.6667 bip 0.707226
438 11.6667 bip 0.692694
439 11.6667 bip 0.678278
440 11.6667 bip 0.664
441 11.6667 bip 0.649883
442 11.6667 bip 0.635944
443 11.6667 bip 0.622199
444 11.6667 bip 0.608663
445 11.6667 bip 0.595347
446 11.6667 bip 0.582264
447 11.6667 bip 0.569421
448 11.6667 bip 0.556826
449 11.6667 bip 0.544486
450 11.6667 bip 0.532406
451 11.6667 bip 0.52059
452 11.6667 bip 0.50904
453 11.6667 bip 0.497759
454 11.6667 bip 0.486749
455 11.6667 bip 0.476009
456 11.6667 bip 0.465539
457 11.6667 bip 0.455339
458 11.6667 bip 0.445407
459 11.6667 bip 0.435742
460 11.6667 bip 0.42634
461 11.6667 bip 0.4172
462 11.6667 bip 0.408317
463 11.6667 bip 0.399689
464 11.6667 bip 0.391313
465 11.6667 bip 0.383183
466 11.6667 bip 0.375296
467 11.6667 bip 0.367647
468 11.6667 bip 0.360232
469 11.6667 bip 0.353047
470 11.6667 bip 0.346086
471 11.6667 bip 0.339345
472 11.6667 bip 0.332819
473 11.6667 bip 0.326503
474 11.6667 bip 0.320392
475 11.6667 bip 0.314481
476 11.6667 bip 0.308765
477 11.6667 bip 0.303239
478 11.6667 bip 0.297899
479 11.6667 bip 0.292738
480 11.6667 bip 0.287753
481 11.6667 bip 0.282939
482 11.6667 bip 0.27829
483 11.6667 bip 0.273802
484 11.6667 bip 0.26947
485 11.6667 bip 0.265291
486 11.6667 bip 0.261259
487 11.6667 bip 0.257369
488 11.6667 bip 0.253618
489 11.6667 bip 0.250002
490 11.6667 bip 0.246515
491 11.6667 bip 0.243154
492 11.6667 bip 0.239916
493 11.6667 bip 0.236796
494 11.6667 bip 0.233789
495 11.6667 bip 0.230894
496 11.6667 bip 0.228105
497 11.6667 bip 0.22542
498 11.6667 bip 0.222835
499 11.6667 bip 0.220346
500 11.6667 bip 0.21795
501 11.6667 bip 0.215645
502 11.6667 bip 0.213427
503 11.6667 bip 0.211292
504 11.6667 bip 0.209239
505 11.6667 bip 0.207264
506 11.6667 bip 0.205365
507 11.6667 bip 0.203538
508 11.6667 bip 0.201782
509 11.6667 bip 0.200093
510 11.6667 bip 0.19847
511 11.6667 bip 0.19691
512 11.6667 bip 0.19541
513 11.6667 bip 0.193969
514 11.6667 bip 0.192584
515 11.6667 bip 0.191254
516 11.6667 bip 0.189976
517 11.6667 bip 0.188748
518 11.6667 bip 0.187568
519 11.6667 bip 0.186436
520 11.6667 bip 0.185348
521 11.6667 bip 0.184303
522 11.6667 bip 0.1833
523 11.6667 bip 0.182337
524 11.6667 bip 0.181413
525 11.6667 bip 0.180525
526 11.6667 bip 0.179674
527 11.6667 bip 0.178856
528 11.6667 bip 0.178072
529 11.6667 bip 0.177319
530 11.6667 bip 0.176596
531 11.6667 bip 0.175903
532 11.6667 bip 0.175238
533 11.6667 bip 0.1746
534 11.6667 bip 0.173988
535 11.6667 bip 0.173401
536 11.6667 bip 0.172838
537 11.6667 bip 0.172298
538 11.6667 bip 0.17178
539 11.6667 bip 0.171283
540 11.6667 bip 0.170807
541 11.6667 bip 0.170351
542 11.6667 bip 0.169913
543 11.6667 bip 0.169493
544 11.6667 bip 0.169091
545 11.6667 bip 0.168705
546 11.6667 bip 0.168336
547 11.6667 bip 0.167981
548 11.6667 bip 0.167642
549 11.6667 bip 0.167316
550 11.6667 bip 0.167004
551 11.6667 bip 0.166706
552 11.6667 bip 0.166419
553 11.6667 bip 0.166145
554 11.6667 bip 0.165882
555 11.6667 bip 0.16563
556 11.6667 bip 0.165389
557 11.6667 bip 0.165158
558 11.6667 bip 0.164936
559 11.6667 bip 0.164724
560 11.6667 bip 0.164521
561 11.6667 bip 0.164326
562 11.6667 bip 0.16414
563 11.6667 bip 0.163962
564 11.6667 bip 0.163791
565 11.6667 bip 0.163627
566 11.6667 bip 0.16347
567 11.6667 bip 0.16332
568 11.6667 bip 0.163177
569 11.6667 bip 0.163039
570 11.6667 bip 0.162908
571 11.6667 bip 0.162781
572 11.6667 bip 0.162661
573 11.6667 bip 0.162545
574 11.6667 bip 0.162435
575 11.6667 bip 0.162329
576 11.6667 bip 0.162227
577 11.6667 bip 0.16213
578 11.6667 bip 0.162038
579 11.6667 bip 0.161949
580 11.6667 bip 0.161864
581 11.6667 bip 0.161782
582 11.6667 bip 0.161705
583 11.6667 bip 0.16163
584 11.6667 bip 0.161559
585 11.6667 bip 0.161491
586 11.6667 bip 0.161425
587 11.6667 bip 0.161363
588 11.6667 bip 0.161303
589 11.6667 bip 0.161246
590 11.6667 bip 0.161191
591 11.6667 bip 0.161139
592 11.6667 bip 0.161089
593 11.6667 bip 0.161041
594 11.6667 bip 0.160995
595 11.6667 bip 0.160951
596 11.6667 bip 0.16091
597 11.6667 bip 0.160869
598 11.6667 bip 0.160831
599 11.6667 bip 0.160795
600 11.6667 bip 0.160759
601 11.6667 bip 0.160726
602 11.6667 bip 0.160694
